Date;Symbol;Open;High;Low;Close;Volume
29.07.2019 23:00;ETHUSD;210.61;211.55;210;210.83;217.457395
29.07.2019 23:00;BTCUSD;9508.9;9525.85;9429.67;9504.23;53.13060259
30.07.2019 00:00;ETHUSD;210.83;211.43;209.87;210.1;258.4019111
30.07.2019 00:00;BTCUSD;9504.23;9527.79;9497.39;9520.01;26.44350559
30.07.2019 01:00;ETHUSD;210.1;210.1;207.4;207.46;716.21544
30.07.2019 01:00;BTCUSD;9520.01;9522.79;9463.98;9463.98;29.02095316
30.07.2019 02:00;ETHUSD;207.46;208.38;203.66;206.13;792.8710462
30.07.2019 02:00;BTCUSD;9463.98;9482.3;9374.5;9408.96;41.92669124
30.07.2019 03:00;ETHUSD;206.13;206.98;205.64;206.72;39.841747
30.07.2019 03:00;BTCUSD;9408.96;9430.91;9399;9424.51;21.43563345
30.07.2019 04:00;ETHUSD;206.72;206.87;206.5;206.65;191.7126122
30.07.2019 04:00;BTCUSD;9424.51;9445.99;9414;9427.37;11.55138173
30.07.2019 05:00;ETHUSD;206.65;206.98;205.65;206.98;62.372395
30.07.2019 05:00;BTCUSD;9427.37;9450.11;9403.04;9446.19;15.77911054
30.07.2019 06:00;ETHUSD;206.98;208.43;206.98;208.43;39.231072
30.07.2019 06:00;BTCUSD;9446.19;9519.99;9446.19;9496.97;18.75869997
30.07.2019 07:00;ETHUSD;208.43;208.43;207.49;208.09;18.08026566
30.07.2019 07:00;BTCUSD;9496.97;9507.05;9485.04;9493.61;7.703782014
30.07.2019 08:00;ETHUSD;208.09;208.81;207.63;208.02;21.341197
30.07.2019 08:00;BTCUSD;9493.61;9516.11;9470;9474.78;9.04931489
30.07.2019 09:00;ETHUSD;208.02;208.02;207.54;207.54;33.292024
30.07.2019 09:00;BTCUSD;9474.78;9496.35;9469.03;9493.01;2.494569398
30.07.2019 10:00;ETHUSD;207.54;208.5;207.54;208.11;53.991309
30.07.2019 10:00;BTCUSD;9493.01;9522.34;9477.13;9485.3;5.934340684
30.07.2019 11:00;ETHUSD;208.11;209.73;208.11;209.44;57.07526
30.07.2019 11:00;BTCUSD;9485.3;9600;9454.34;9538.42;52.11983134
30.07.2019 12:00;ETHUSD;209.44;209.79;208.84;209.19;20.31985798
30.07.2019 12:00;BTCUSD;9538.42;9599.99;9525.81;9548.43;25.99253272
30.07.2019 13:00;ETHUSD;209.19;209.36;208.94;209.11;143.885627
30.07.2019 13:00;BTCUSD;9548.43;9564.95;9530.31;9556.01;27.46634222
30.07.2019 14:00;ETHUSD;209.11;209.59;209.05;209.57;137.955347
30.07.2019 14:00;BTCUSD;9556.01;9582.97;9544.79;9556.64;32.26300946
30.07.2019 15:00;ETHUSD;209.57;214.77;209.57;212.49;2028.579832
30.07.2019 15:00;BTCUSD;9556.64;9794.65;9556.64;9695.64;467.4781115
30.07.2019 16:00;ETHUSD;212.49;213.49;211.84;211.99;62.79688577
30.07.2019 16:00;BTCUSD;9695.64;9727.34;9678.99;9696.89;79.77174004
30.07.2019 17:00;ETHUSD;211.99;212.29;210.97;211.73;940.145513
30.07.2019 17:00;BTCUSD;9696.89;9698.2;9611.98;9633.96;51.35266289
30.07.2019 18:00;ETHUSD;211.73;212.15;211.72;211.99;272.659338
30.07.2019 18:00;BTCUSD;9633.96;9666.31;9632.37;9650.01;47.5517443
30.07.2019 19:00;ETHUSD;211.99;212.15;209.91;210.91;2068.423861
30.07.2019 19:00;BTCUSD;9650.01;9666.31;9505;9611.04;156.7848981
30.07.2019 20:00;ETHUSD;210.91;211.23;208.54;209.17;255.1524475
30.07.2019 20:00;BTCUSD;9611.04;9632.27;9528.49;9528.49;46.76886517
30.07.2019 21:00;ETHUSD;209.17;210.11;208.61;210.09;97.899311
30.07.2019 21:00;BTCUSD;9528.49;9591.92;9524.03;9580.5;35.61010033
30.07.2019 22:00;ETHUSD;210.09;211.14;210.08;210.5;106.9049029
30.07.2019 22:00;BTCUSD;9580.5;9654.12;9577.79;9585.21;48.54340815
30.07.2019 23:00;ETHUSD;210.5;210.57;209.58;209.77;9.599791
30.07.2019 23:00;BTCUSD;9585.21;9611.04;9578.52;9599.07;4.951384808
31.07.2019 00:00;ETHUSD;209.77;212.79;209.77;212.79;235.04167
31.07.2019 00:00;BTCUSD;9599.07;9719.63;9577.65;9714.83;54.76653209
31.07.2019 01:00;ETHUSD;212.79;213;212.05;212.61;199.1140151
31.07.2019 01:00;BTCUSD;9714.83;9730.12;9663.77;9712.24;63.30008155
31.07.2019 02:00;ETHUSD;212.61;212.61;211.75;211.75;26.806645
31.07.2019 02:00;BTCUSD;9712.24;9712.24;9670;9684;20.86374155
31.07.2019 03:00;ETHUSD;211.75;212.3;211.5;212.11;533.5276109
31.07.2019 03:00;BTCUSD;9684;9690;9649.47;9689.92;9.665994269
31.07.2019 04:00;ETHUSD;212.11;212.19;211.23;211.58;307.0544778
31.07.2019 04:00;BTCUSD;9689.92;9689.92;9655.82;9686.03;6.226110964
31.07.2019 05:00;ETHUSD;211.58;213.58;211.58;212.45;183.812822
31.07.2019 05:00;BTCUSD;9686.03;9791.32;9683.2;9707.08;60.57108936
31.07.2019 06:00;ETHUSD;212.45;213.95;212.45;213.65;305.8209753
31.07.2019 06:00;BTCUSD;9707.08;9793.15;9707.08;9770.12;8.329591946
31.07.2019 07:00;ETHUSD;213.65;213.65;212.15;212.15;19.635636
31.07.2019 07:00;BTCUSD;9770.12;9816.92;9736.1;9736.1;28.12951814
31.07.2019 08:00;ETHUSD;212.15;213.27;212.15;212.59;6.723663
31.07.2019 08:00;BTCUSD;9736.1;9781.76;9736.1;9760.1;5.474527345
31.07.2019 09:00;ETHUSD;212.59;213.12;212.51;213.05;15.549072
31.07.2019 09:00;BTCUSD;9760.1;9771.42;9732.72;9757.99;2.285713069
31.07.2019 10:00;ETHUSD;213.05;213.44;212.99;213.09;34.867431
31.07.2019 10:00;BTCUSD;9757.99;9797.15;9754.35;9775.53;8.36237689
31.07.2019 11:00;ETHUSD;213.09;213.28;212.8;213.06;80.500639
31.07.2019 11:00;BTCUSD;9775.53;9781.17;9753.52;9770.29;9.080042439
31.07.2019 12:00;ETHUSD;213.06;217.64;212.87;215.09;2768.404739
31.07.2019 12:00;BTCUSD;9770.29;9896.37;9768.43;9841.94;151.3275029
31.07.2019 13:00;ETHUSD;215.09;217.17;215.09;216.54;239.8146155
31.07.2019 13:00;BTCUSD;9841.94;9961.05;9831.22;9957.42;106.5866475
31.07.2019 14:00;ETHUSD;216.54;217.99;215.66;216.02;566.8490428
31.07.2019 14:00;BTCUSD;9957.42;10068.07;9947.8;9970.78;184.2564003
31.07.2019 15:00;ETHUSD;216.02;217.17;216.02;217.17;296.556756
31.07.2019 15:00;BTCUSD;9970.78;10091.13;9970.78;10057.66;214.1524954
31.07.2019 16:00;ETHUSD;217.17;217.99;215.58;215.89;317.2809231
31.07.2019 16:00;BTCUSD;10057.66;10130.58;9959.13;9984.84;129.855198
31.07.2019 17:00;ETHUSD;215.89;216.67;215.41;216.15;207.54093
31.07.2019 17:00;BTCUSD;9984.84;10041.79;9975;10031.28;84.33063751
31.07.2019 18:00;ETHUSD;216.15;216.15;214.99;215.31;166.094687
31.07.2019 18:00;BTCUSD;10031.28;10034.95;9951.74;9985.1;58.32400204
31.07.2019 19:00;ETHUSD;215.31;215.77;215.2;215.41;271.3440967
31.07.2019 19:00;BTCUSD;9985.1;10017.69;9984.51;9999;17.05938898
31.07.2019 20:00;ETHUSD;215.41;216.48;215.35;215.74;331.84882
31.07.2019 20:00;BTCUSD;9999;10075.32;9999;10024.41;29.78493105
31.07.2019 21:00;ETHUSD;215.74;215.97;215.1;215.73;28.229109
31.07.2019 21:00;BTCUSD;10024.41;10061.46;10007.19;10050.71;49.28027768
31.07.2019 22:00;ETHUSD;215.73;216.34;215.65;216.26;37.62883525
31.07.2019 22:00;BTCUSD;10050.71;10060.66;9982.06;10018.3;50.78362813
31.07.2019 23:00;ETHUSD;216.26;218.92;216.26;218.47;42.62243979
31.07.2019 23:00;BTCUSD;10018.3;10099;10003.39;10079.54;27.20908403
01.08.2019 00:00;ETHUSD;218.47;218.91;216.5;216.5;192.8870252
01.08.2019 00:00;BTCUSD;10079.54;10168;10042.03;10059.05;63.63154884
01.08.2019 01:00;ETHUSD;216.5;216.76;211.58;213.96;650.4667796
01.08.2019 01:00;BTCUSD;10059.05;10070.19;9993.51;10043.75;59.62447704
01.08.2019 02:00;ETHUSD;213.96;214.72;213.28;214.72;77.77342671
01.08.2019 02:00;BTCUSD;10043.75;10052.77;10011.81;10039.64;11.71750349
01.08.2019 03:00;ETHUSD;214.72;214.72;213.5;214.12;161.353366
01.08.2019 03:00;BTCUSD;10039.64;10043.42;9984.28;10020.96;54.82738146
01.08.2019 04:00;ETHUSD;214.12;214.19;213.39;213.77;110.4839007
01.08.2019 04:00;BTCUSD;10020.96;10023.65;9954;9993.47;30.80053295
01.08.2019 05:00;ETHUSD;213.77;213.82;212.55;213.05;200.169662
01.08.2019 05:00;BTCUSD;9993.47;10007.32;9907.15;9931.63;53.92792589
01.08.2019 06:00;ETHUSD;213.05;213.32;212.29;213.16;98.527752
01.08.2019 06:00;BTCUSD;9931.63;9981.41;9893.06;9954.49;85.77471581
01.08.2019 07:00;ETHUSD;213.16;214.17;213.16;214.15;1337.313894
01.08.2019 07:00;BTCUSD;9954.49;9987.13;9944;9972;3.260043929
01.08.2019 08:00;ETHUSD;214.15;214.2;213.08;213.33;1982.045339
01.08.2019 08:00;BTCUSD;9972;10001.5;9970.17;9988.52;6.011165373
01.08.2019 09:00;ETHUSD;213.33;213.33;212.52;212.9;70.348344
01.08.2019 09:00;BTCUSD;9988.52;9988.52;9935.8;9963.15;15.73934835
01.08.2019 10:00;ETHUSD;212.9;213.09;212.51;213.09;265.340304
01.08.2019 10:00;BTCUSD;9963.15;9969.58;9927.56;9953.92;5.974704173
01.08.2019 11:00;ETHUSD;213.09;213.92;212.73;213.92;161.415143
01.08.2019 11:00;BTCUSD;9953.92;9980;9929.66;9979.57;3.192280797
01.08.2019 12:00;ETHUSD;213.92;214.71;213.79;214.19;304.1116753
01.08.2019 12:00;BTCUSD;9979.57;10043.17;9970.96;10029.38;32.17880026
01.08.2019 13:00;ETHUSD;214.19;214.27;213.4;213.9;158.2406821
01.08.2019 13:00;BTCUSD;10029.38;10066.87;10016.89;10053.43;9.137149376
01.08.2019 14:00;ETHUSD;213.9;213.92;212.91;213.3;214.1621512
01.08.2019 14:00;BTCUSD;10053.43;10053.43;9979.3;10000.41;32.3349339
01.08.2019 15:00;ETHUSD;213.3;213.97;213.04;213.88;143.9548757
01.08.2019 15:00;BTCUSD;10000.41;10027.94;9975.79;10025;11.02019982
01.08.2019 16:00;ETHUSD;213.88;214.59;213.49;214.08;610.204738
01.08.2019 16:00;BTCUSD;10025;10073.37;10012.14;10062.25;53.11690908
01.08.2019 17:00;ETHUSD;214.08;214.77;212.66;214.77;1282.658804
01.08.2019 17:00;BTCUSD;10062.25;10123.91;10019.45;10115.83;57.47799591
01.08.2019 18:00;ETHUSD;214.77;215.54;214.57;215.13;372.725249
01.08.2019 18:00;BTCUSD;10115.83;10211.09;10093.23;10195.38;133.7078967
01.08.2019 19:00;ETHUSD;215.13;216.76;215.13;216.21;201.0365066
01.08.2019 19:00;BTCUSD;10195.38;10334.56;10187.48;10293.81;298.4832443
01.08.2019 20:00;ETHUSD;216.21;218.07;215.7;217.61;1147.463919
01.08.2019 20:00;BTCUSD;10293.81;10490.86;10293.81;10406.2;212.6033304
01.08.2019 21:00;ETHUSD;217.61;217.91;216.62;217.28;616.3206317
01.08.2019 21:00;BTCUSD;10406.2;10442.6;10382;10427.85;47.08779112
01.08.2019 22:00;ETHUSD;217.28;217.83;217.19;217.33;250.486285
01.08.2019 22:00;BTCUSD;10427.85;10445;10382;10401.95;28.25428966
01.08.2019 23:00;ETHUSD;217.33;217.53;217.15;217.47;19.23407481
01.08.2019 23:00;BTCUSD;10401.95;10427.22;10384.05;10409.99;32.31942684
02.08.2019 00:00;ETHUSD;217.47;217.9;216.06;216.63;379.8143198
02.08.2019 00:00;BTCUSD;10409.99;10452.68;10334.51;10388.67;93.18954925
02.08.2019 01:00;ETHUSD;216.63;217.26;216.58;216.78;59.8336616
02.08.2019 01:00;BTCUSD;10388.67;10419.33;10379.39;10401.88;12.21712742
02.08.2019 02:00;ETHUSD;216.78;217.4;216.78;216.88;72.621058
02.08.2019 02:00;BTCUSD;10401.88;10429.34;10396.78;10396.78;19.71368526
02.08.2019 03:00;ETHUSD;216.88;216.88;216.03;216.03;111.9517919
02.08.2019 03:00;BTCUSD;10396.78;10412.64;10350;10351.99;54.32261558
02.08.2019 04:00;ETHUSD;216.03;216.86;215.9;216.67;160.095747
02.08.2019 04:00;BTCUSD;10351.99;10400;10351.99;10387.96;19.99765277
02.08.2019 05:00;ETHUSD;216.67;216.88;216.25;216.78;124.676987
02.08.2019 05:00;BTCUSD;10387.96;10432.85;10372.38;10431.24;45.97541276
02.08.2019 06:00;ETHUSD;216.78;220.64;216.54;220.27;2476.065436
02.08.2019 06:00;BTCUSD;10431.24;10516.49;10431.24;10487.81;67.24015217
02.08.2019 07:00;ETHUSD;220.27;222.58;220.26;221.39;574.5993814
02.08.2019 07:00;BTCUSD;10487.81;10585.17;10484.51;10535;70.90373473
02.08.2019 08:00;ETHUSD;221.39;221.73;219.44;220.28;148.743622
02.08.2019 08:00;BTCUSD;10535;10539.3;10492.37;10519.79;24.99260291
02.08.2019 09:00;ETHUSD;220.28;220.77;219.4;219.4;62.449179
02.08.2019 09:00;BTCUSD;10519.79;10542.19;10463.79;10471.78;9.979230504
02.08.2019 10:00;ETHUSD;219.4;220.35;219.4;220.12;19.08402362
02.08.2019 10:00;BTCUSD;10471.78;10521.76;10471.78;10518.95;7.195146594
02.08.2019 11:00;ETHUSD;220.12;220.35;219.4;219.52;61.400385
02.08.2019 11:00;BTCUSD;10518.95;10537.85;10484.15;10485.95;34.21109551
02.08.2019 12:00;ETHUSD;219.52;219.98;219.35;219.64;50.94784128
02.08.2019 12:00;BTCUSD;10485.95;10574.83;10485;10562.25;33.14770169
02.08.2019 13:00;ETHUSD;219.64;220.42;219.59;219.75;86.230845
02.08.2019 13:00;BTCUSD;10562.25;10570.01;10526.39;10544.02;97.41582271
02.08.2019 14:00;ETHUSD;219.75;220.36;219.75;220.36;169.7687851
02.08.2019 14:00;BTCUSD;10544.02;10596.3;10513.63;10591.4;205.7002051
02.08.2019 15:00;ETHUSD;220.36;221.04;220.12;220.14;268.4928041
02.08.2019 15:00;BTCUSD;10591.4;10647.51;10552.65;10617.66;143.2593546
02.08.2019 16:00;ETHUSD;220.14;220.77;215.26;216.91;2802.906354
02.08.2019 16:00;BTCUSD;10617.66;10677.32;10388.36;10435.32;832.6691616
02.08.2019 17:00;ETHUSD;216.91;217.36;216.67;217.15;46.020489
02.08.2019 17:00;BTCUSD;10435.32;10476.83;10408.97;10455.82;35.76493197
02.08.2019 18:00;ETHUSD;217.15;217.99;216.87;217.54;313.6000855
02.08.2019 18:00;BTCUSD;10455.82;10491.05;10433.62;10463.2;103.2924562
02.08.2019 19:00;ETHUSD;217.54;217.54;216.59;217.1;118.058653
02.08.2019 19:00;BTCUSD;10463.2;10482.97;10424.96;10472.41;22.59440243
02.08.2019 20:00;ETHUSD;217.1;217.1;215;215.91;152.304303
02.08.2019 20:00;BTCUSD;10472.41;10472.41;10375.01;10408.29;98.44630256
02.08.2019 21:00;ETHUSD;215.91;216.65;215.14;216.65;213.8919458
02.08.2019 21:00;BTCUSD;10408.29;10457.19;10365.61;10436.6;64.5000829
02.08.2019 22:00;ETHUSD;216.65;217.75;216.58;217.55;54.515104
02.08.2019 22:00;BTCUSD;10436.6;10533.54;10418.25;10519.34;49.58896232
02.08.2019 23:00;ETHUSD;217.55;217.86;217.42;217.51;107.805089
02.08.2019 23:00;BTCUSD;10519.34;10542.05;10507;10528.81;15.17445437
03.08.2019 00:00;ETHUSD;217.51;218.15;216.53;216.85;112.696451
03.08.2019 00:00;BTCUSD;10528.81;10548.01;10512.32;10524.55;22.9510139
03.08.2019 01:00;ETHUSD;216.85;220.28;216.85;220.21;356.940281
03.08.2019 01:00;BTCUSD;10524.55;10693.53;10524.55;10648.37;409.8574453
03.08.2019 02:00;ETHUSD;220.21;224.5;219.34;223.19;518.4625616
03.08.2019 02:00;BTCUSD;10648.37;10813.75;10613.9;10788;135.7351442
03.08.2019 03:00;ETHUSD;223.19;223.36;221.91;222.29;105.8247951
03.08.2019 03:00;BTCUSD;10788;10831;10765.36;10790.16;56.63784968
03.08.2019 04:00;ETHUSD;222.29;223.02;221.72;223.02;92.627238
03.08.2019 04:00;BTCUSD;10790.16;10859.88;10786.39;10850.87;43.36270377
03.08.2019 05:00;ETHUSD;223.02;223.05;221.66;222.48;209.589522
03.08.2019 05:00;BTCUSD;10850.87;10868.05;10722.01;10792.49;24.34525725
03.08.2019 06:00;ETHUSD;222.48;222.99;222.1;222.87;35.144872
03.08.2019 06:00;BTCUSD;10792.49;10823.29;10771.56;10797.69;15.36871437
03.08.2019 07:00;ETHUSD;222.87;223.44;222.7;223.44;85.25713821
03.08.2019 07:00;BTCUSD;10797.69;10838.4;10775.51;10826.32;8.730510812
03.08.2019 08:00;ETHUSD;223.44;223.44;222.36;222.36;61.189413
03.08.2019 08:00;BTCUSD;10826.32;10830.59;10767.67;10798.72;7.400827716
03.08.2019 09:00;ETHUSD;222.36;222.73;222.03;222.73;2.701323
03.08.2019 09:00;BTCUSD;10798.72;10900;10726.63;10777.06;163.1498426
03.08.2019 10:00;ETHUSD;222.73;223.35;222.24;223.35;997.6268158
03.08.2019 10:00;BTCUSD;10777.06;10810.73;10757.65;10794.34;6.966800008
03.08.2019 11:00;ETHUSD;223.35;223.52;222.74;222.97;80.10301377
03.08.2019 11:00;BTCUSD;10794.34;10807.19;10750.34;10755.48;10.09174275
03.08.2019 12:00;ETHUSD;222.97;223.04;221.7;222.47;107.920184
03.08.2019 12:00;BTCUSD;10755.48;10770.16;10700;10753.47;17.47133035
03.08.2019 13:00;ETHUSD;222.47;223.32;222.47;222.94;52.982814
03.08.2019 13:00;BTCUSD;10753.47;10838.86;10753.47;10807.78;62.29849492
03.08.2019 14:00;ETHUSD;222.94;223.36;222.62;223.34;42.371814
03.08.2019 14:00;BTCUSD;10807.78;10826.85;10791.12;10803.37;25.50348014
03.08.2019 15:00;ETHUSD;223.34;223.34;219.08;220.41;134.7993934
03.08.2019 15:00;BTCUSD;10803.37;10816.8;10736.13;10760.55;29.47508409
03.08.2019 16:00;ETHUSD;220.41;222.24;220.26;222.23;35.40777782
03.08.2019 16:00;BTCUSD;10760.55;10840.87;10739.51;10816.67;14.98132453
03.08.2019 17:00;ETHUSD;222.23;222.71;221.6;222.33;124.414896
03.08.2019 17:00;BTCUSD;10816.67;10849.99;10802.01;10832.43;54.44656477
03.08.2019 18:00;ETHUSD;222.33;222.97;220;222.11;6047.848161
03.08.2019 18:00;BTCUSD;10832.43;10892.63;10810.08;10853.8;35.2263267
03.08.2019 19:00;ETHUSD;222.11;222.52;221.44;221.44;101.3838118
03.08.2019 19:00;BTCUSD;10853.8;10922.41;10817.8;10856.48;39.39169061
03.08.2019 20:00;ETHUSD;221.44;222.07;221.44;221.83;26.94285562
03.08.2019 20:00;BTCUSD;10856.48;10893.95;10829.77;10893.95;24.95958069
03.08.2019 21:00;ETHUSD;221.83;221.83;221.12;221.35;123.369496
03.08.2019 21:00;BTCUSD;10893.95;10902.74;10826;10830;35.75798688
03.08.2019 22:00;ETHUSD;221.35;222.23;221.35;221.87;6.7674061
03.08.2019 22:00;BTCUSD;10830;10846.16;10790;10831.6;6.807892767
03.08.2019 23:00;ETHUSD;221.87;222.18;221.67;221.67;5.762384
03.08.2019 23:00;BTCUSD;10831.6;10833.71;10800;10817.34;13.53218305
04.08.2019 00:00;ETHUSD;221.67;223.2;221.67;222.94;67.197543
04.08.2019 00:00;BTCUSD;10817.34;10910;10811.65;10861.87;25.29576642
04.08.2019 01:00;ETHUSD;222.94;222.96;222.46;222.75;32.875669
04.08.2019 01:00;BTCUSD;10861.87;10896.09;10858.06;10869.46;7.933715753
04.08.2019 02:00;ETHUSD;222.75;222.75;220.59;220.82;122.455725
04.08.2019 02:00;BTCUSD;10869.46;10874.95;10820.87;10838.77;25.15138963
04.08.2019 03:00;ETHUSD;220.82;221;218.02;219.64;399.614412
04.08.2019 03:00;BTCUSD;10838.77;10838.77;10707.38;10775.01;27.38581819
04.08.2019 04:00;ETHUSD;219.64;219.64;217.33;218.42;346.323502
04.08.2019 04:00;BTCUSD;10775.01;10778.53;10612.47;10637.62;72.06918212
04.08.2019 05:00;ETHUSD;218.42;219.13;217.92;218.55;143.77497
04.08.2019 05:00;BTCUSD;10637.62;10686.26;10580;10623.42;40.15252542
04.08.2019 06:00;ETHUSD;218.55;219.23;218.55;219.11;0.454637
04.08.2019 06:00;BTCUSD;10623.42;10730.91;10618.09;10730.89;11.35704042
04.08.2019 07:00;ETHUSD;219.11;219.16;218.56;218.57;37.031291
04.08.2019 07:00;BTCUSD;10730.89;10736.11;10685.52;10686.11;2.837670595
04.08.2019 08:00;ETHUSD;218.57;219.09;218.43;218.66;12.943795
04.08.2019 08:00;BTCUSD;10686.11;10722.31;10686.11;10694.86;5.662991149
04.08.2019 09:00;ETHUSD;218.66;219.34;218.53;219.34;54.051682
04.08.2019 09:00;BTCUSD;10694.86;10743.4;10659.21;10737.69;21.710356
04.08.2019 10:00;ETHUSD;219.34;219.54;219.32;219.32;0.764039
04.08.2019 10:00;BTCUSD;10737.69;10743.97;10709.15;10734.35;5.181085257
04.08.2019 11:00;ETHUSD;219.32;219.55;218.78;218.78;1.935036
04.08.2019 11:00;BTCUSD;10734.35;10734.84;10675.01;10685.63;3.121742739
04.08.2019 12:00;ETHUSD;218.78;219.75;218.68;218.68;22.987263
04.08.2019 12:00;BTCUSD;10685.63;10720;10660.02;10670.24;7.223608826
04.08.2019 13:00;ETHUSD;218.68;219.59;218.37;219.51;148.37604
04.08.2019 13:00;BTCUSD;10670.24;10721.34;10666.67;10678.51;13.5883537
04.08.2019 14:00;ETHUSD;219.51;221.3;219.51;221.3;72.67567
04.08.2019 14:00;BTCUSD;10678.51;10806.57;10678.1;10805.35;34.01812965
04.08.2019 15:00;ETHUSD;221.3;222.24;221.09;221.19;134.5392941
04.08.2019 15:00;BTCUSD;10805.35;11000;10805.35;10980.01;183.6183081
04.08.2019 16:00;ETHUSD;221.19;221.99;220.1;221;215.015606
04.08.2019 16:00;BTCUSD;10980.01;11025;10931.13;10963.36;55.93064281
04.08.2019 17:00;ETHUSD;221;221;220.28;220.44;117.476977
04.08.2019 17:00;BTCUSD;10963.36;10982.95;10900;10940.38;28.21986291
04.08.2019 18:00;ETHUSD;220.44;222.06;220.44;221.69;72.5039607
04.08.2019 18:00;BTCUSD;10940.38;10979.43;10922.49;10944.03;22.53038717
04.08.2019 19:00;ETHUSD;221.69;221.69;220.98;220.98;97.7258483
04.08.2019 19:00;BTCUSD;10944.03;10979.28;10937.01;10937.01;31.49870163
04.08.2019 20:00;ETHUSD;220.98;222.02;220.98;221.39;93.231536
04.08.2019 20:00;BTCUSD;10937.01;11000;10930.16;10951.09;20.25994378
04.08.2019 21:00;ETHUSD;221.39;221.61;220.1;221.61;252.7779431
04.08.2019 21:00;BTCUSD;10951.09;10987.69;10781.85;10969.19;191.5535775
04.08.2019 22:00;ETHUSD;221.61;223.89;221.61;222.72;205.322796
04.08.2019 22:00;BTCUSD;10969.19;11085.34;10959.22;10983.16;96.24030268
04.08.2019 23:00;ETHUSD;222.72;223.04;222.23;222.96;242.244036
04.08.2019 23:00;BTCUSD;10983.16;11019.13;10959.22;10975;15.78695744
05.08.2019 00:00;ETHUSD;222.96;228.05;222.96;227.19;3068.708935
05.08.2019 00:00;BTCUSD;10975;11239.13;10975;11221.8;179.2353278
05.08.2019 01:00;ETHUSD;227.19;227.88;226.18;227.05;1042.409635
05.08.2019 01:00;BTCUSD;11221.8;11465.5;11203.68;11418.18;206.2046804
05.08.2019 02:00;ETHUSD;227.05;231;226.13;229.47;761.377463
05.08.2019 02:00;BTCUSD;11418.18;11623.49;11390;11600;192.673845
05.08.2019 03:00;ETHUSD;229.47;230.68;228.61;229.72;403.4181519
05.08.2019 03:00;BTCUSD;11600;11660.16;11516.21;11589.84;129.1613148
05.08.2019 04:00;ETHUSD;229.72;230.45;229.05;229.05;574.209712
05.08.2019 04:00;BTCUSD;11589.84;11617.98;11553.36;11572.92;58.89559672
05.08.2019 05:00;ETHUSD;229.05;229.05;228.28;228.63;52.220665
05.08.2019 05:00;BTCUSD;11572.92;11577;11528.85;11563.31;14.93689213
05.08.2019 06:00;ETHUSD;228.63;229.37;228.18;228.81;298.288357
05.08.2019 06:00;BTCUSD;11563.31;11636.72;11548.5;11616.31;48.74100912
05.08.2019 07:00;ETHUSD;228.81;230.16;228.18;228.18;167.118943
05.08.2019 07:00;BTCUSD;11616.31;11854.13;11616.31;11686.19;183.072398
05.08.2019 08:00;ETHUSD;228.18;229.69;228.18;229.69;92.372722
05.08.2019 08:00;BTCUSD;11686.19;11777.14;11680.81;11770.76;23.66200649
05.08.2019 09:00;ETHUSD;229.69;230.16;229.15;230.09;344.539133
05.08.2019 09:00;BTCUSD;11770.76;11775.31;11702.73;11748.6;27.48052441
05.08.2019 10:00;ETHUSD;230.09;234.25;230.09;232.74;714.180445
05.08.2019 10:00;BTCUSD;11748.6;11786.83;11637.54;11644.1;54.43533947
05.08.2019 11:00;ETHUSD;232.74;236.8;232.74;233.69;1048.461497
05.08.2019 11:00;BTCUSD;11644.1;11809.85;11627.7;11797.77;49.75555478
05.08.2019 12:00;ETHUSD;233.69;234.26;232.8;233.02;387.304303
05.08.2019 12:00;BTCUSD;11797.77;11837.79;11740.28;11806.92;101.3411955
05.08.2019 13:00;ETHUSD;233.02;233.36;231.16;231.55;403.2576062
05.08.2019 13:00;BTCUSD;11806.92;11830.3;11755.02;11770;89.2299328
05.08.2019 14:00;ETHUSD;231.55;231.9;231.08;231.23;412.066712
05.08.2019 14:00;BTCUSD;11770;11829.99;11754.4;11790.31;162.994367
05.08.2019 15:00;ETHUSD;231.23;232.87;229.62;232.75;1265.6816
05.08.2019 15:00;BTCUSD;11790.31;11791.01;11674.11;11775.03;120.139344
05.08.2019 16:00;ETHUSD;232.75;236.32;232.05;236.32;777.5030774
05.08.2019 16:00;BTCUSD;11775.03;11931.9;11750.5;11886.91;125.5296918
05.08.2019 17:00;ETHUSD;236.32;236.32;233.1;233.33;1203.740639
05.08.2019 17:00;BTCUSD;11886.91;11950;11772.39;11793.49;113.8448753
05.08.2019 18:00;ETHUSD;233.33;234.12;233.23;233.55;89.586457
05.08.2019 18:00;BTCUSD;11793.49;11857.59;11784.99;11829.98;36.22983399
05.08.2019 19:00;ETHUSD;233.55;233.57;232.28;232.28;721.5026025
05.08.2019 19:00;BTCUSD;11829.98;11829.99;11742.13;11765.01;59.31774253
05.08.2019 20:00;ETHUSD;232.28;232.8;231.65;231.91;237.2289258
05.08.2019 20:00;BTCUSD;11765.01;11821.49;11701.51;11740.53;77.84468241
05.08.2019 21:00;ETHUSD;231.91;233.1;231.6;232.91;638.9794626
05.08.2019 21:00;BTCUSD;11740.53;11781.44;11703.77;11744.48;54.81814046
05.08.2019 22:00;ETHUSD;232.91;233.61;232.29;232.9;522.390104
05.08.2019 22:00;BTCUSD;11744.48;11834.02;11732.52;11798.96;147.9799762
05.08.2019 23:00;ETHUSD;232.9;233.08;231.31;232.9;372.067393
05.08.2019 23:00;BTCUSD;11798.96;11830;11753.39;11815.28;104.6690195
